2017-03-18 1743
2017-03-19 1743
2017-03-20 1743
2017-03-21 1743
2017-03-22 1743
2017-03-22 1744
2017-03-22 1745
2017-03-24 2497
2017-03-25 1422
2017-03-28 1246
2017-03-28 1745
2017-03-29 1970
2017-03-30 1745
2017-03-30 324
2017-04-03 1970
2017-04-03 2499
2017-04-05 1970
2017-04-06 1752
2017-04-07 1752
2017-04-08 1754
2017-04-10 1345
2017-04-10 1971
2017-04-10 328
2017-04-11 1971
2017-04-11 2500
2017-04-12 1754
2017-04-13 1975
2017-04-14 1342
2017-04-14 1975
2017-04-14 1978
2017-04-14 2502
2017-04-15 1367
2017-04-15 2503
2017-04-16 2503
2017-04-17 1753
2017-04-17 1980
2017-04-17 2505
2017-04-17 2509
2017-04-18 1429
2017-04-19 1431
2017-04-20 1431
2017-04-21 1431
2017-04-23 1753
2017-04-24 1431
2017-04-25 1980
2017-04-26 1982
2017-04-29 1431
2017-04-29 2510
2017-04-30 1431
2017-04-30 2510
2017-05-01 328
2017-05-02 2511
2017-05-02 2512
2017-05-03 1753
2017-05-06 1753
2017-05-06 1982
2017-05-06 2512
2017-05-07 1753
2017-05-07 1982
2017-05-07 2512
2017-05-08 1753
2017-05-09 2514
2017-05-09 2515
2017-05-11 1366
2017-05-11 1430
2017-05-11 1757
2017-05-12 1982
2017-05-14 1366
2017-05-14 1367
2017-05-14 1757
2017-05-14 1982
2017-05-15 1367
2017-05-15 1757
2017-05-15 1983
2017-05-16 1983
2017-05-16 330
2017-05-17 1983
2017-05-17 330
2017-05-19 1368
2017-05-22 2518
2017-05-23 2518
2017-05-23 331
2017-05-24 1360
2017-05-24 1433
2017-05-24 1990
2017-05-25 2250
2017-05-25 2518
2017-05-27 1436
2017-05-28 335
2017-05-29 1757
2017-05-29 1769
2017-05-30 1360
2017-05-30 1990
2017-05-30 2518
2017-05-30 339
2017-06-02 1436
2017-06-04 1360
2017-06-04 1436
2017-06-04 2262
2017-06-05 1436
2017-06-06 1434
2017-06-06 1990
2017-06-07 1318
2017-06-07 1321
2017-06-07 1434
2017-06-07 1990
2017-06-07 339
2017-06-08 1769
2017-06-09 1323
2017-06-09 1769
2017-06-10 1769
2017-06-12 1435
2017-06-12 1769
2017-06-13 1323
2017-06-13 1440
2017-06-13 1769
2017-06-13 1992
2017-06-14 1445
2017-06-14 1769
2017-06-14 2518
2017-06-14 366
2017-06-16 1447
2017-06-16 1769
2017-06-17 1769
2017-06-19 1347
2017-06-19 1782
2017-06-20 1447
2017-06-20 1782
2017-06-20 366
2017-06-21 1347
2017-06-21 1782
2017-06-22 1782
2017-06-22 1995
2017-06-22 2262
2017-06-23 1786
2017-06-26 1786
2017-06-27 1447
2017-06-27 1786
2017-06-27 2518
2017-06-28 1790
2017-06-30 366
2017-07-06 1790
2017-07-06 367
2017-07-10 2518
2017-07-12 1790
2017-07-17 367
2017-07-19 1323
2017-07-19 1999
2017-07-24 1999
2017-07-24 2007
2017-07-26 369
2017-07-27 2007
2017-08-07 2518
2017-08-07 368
2017-08-07 370
2017-08-08 2009
2017-08-08 370
2017-08-10 370
2017-08-11 1347
2017-08-11 372
2017-08-13 1347
2017-08-13 1349
2017-08-14 1349
2017-08-14 372
2017-08-15 1349
2017-08-15 372
2017-08-16 1349
2017-08-17 372
2017-08-18 1349
2017-08-18 1790
2017-08-18 2009
2017-08-18 2520
2017-08-19 1792
2017-08-19 2264
2017-08-19 2521
2017-08-20 2009
2017-08-21 1325
2017-08-21 2011
2017-08-21 2523
2017-08-21 376
2017-08-22 1349
2017-08-22 1790
2017-08-23 1458
2017-08-24 2278
2017-08-25 1459
2017-08-25 1790
2017-08-25 2018
2017-08-26 1325
2017-08-26 1472
2017-08-26 1474
2017-08-28 1349
2017-08-28 1790
2017-08-28 2020
2017-08-28 2022
2017-08-29 1323
2017-08-29 2023
2017-08-30 1475
2017-08-30 2022
2017-08-30 2023
2017-08-31 2023
2017-08-31 376
2017-09-02 1325
2017-09-03 1349
2017-09-05 1323
2017-09-05 1349
2017-09-05 1475
2017-09-05 1790
2017-09-05 2023
2017-09-05 2277
2017-09-05 376
2017-09-06 1475
2017-09-06 1790
2017-09-06 2023
2017-09-06 2024
2017-09-06 2523
2017-09-09 2024
2017-09-09 2535
2017-09-10 1325
2017-09-10 1349
2017-09-10 1475
2017-09-10 1790
2017-09-10 2024
2017-09-10 2277
2017-09-10 2535
2017-09-12 412
2017-09-13 2024
2017-09-13 2277
2017-09-13 2535
2017-09-14 1325
2017-09-14 1349
2017-09-14 1475
2017-09-14 1790
2017-09-14 2024
2017-09-14 2277
2017-09-16 1481
2017-09-16 2024
2017-09-16 412
2017-09-17 1349
2017-09-17 1481
2017-09-17 2024
2017-09-18 1790
2017-09-18 2024
2017-09-19 2028
2017-09-20 1790
2017-09-21 2028
2017-09-24 1499
2017-09-25 1349
2017-09-25 1790
2017-09-25 2028
2017-09-25 2029
2017-09-25 2298
2017-09-25 2299
2017-09-26 1499
2017-09-27 1499
2017-09-27 1790
2017-09-27 2302
2017-09-27 2535
2017-09-27 2536
2017-09-28 1499
2017-09-28 2029
2017-09-28 412
2017-09-29 1790
2017-09-29 2029
2017-09-29 2030
2017-09-29 2302
2017-10-02 1349
2017-10-02 1499
2017-10-03 2030
2017-10-03 412
2017-10-04 2305
2017-10-05 1499
2017-10-05 2030
2017-10-06 2030
2017-10-09 1499
2017-10-09 1790
2017-10-09 2030
2017-10-10 1790
2017-10-11 1795
2017-10-11 2305
2017-10-11 2310
2017-10-12 1796
2017-10-12 2311
2017-10-13 1499
2017-10-13 1796
2017-10-13 1799
2017-10-13 2311
2017-10-13 2536
2017-10-15 1799
2017-10-15 1800
2017-10-16 1349
2017-10-16 1499
2017-10-16 1800
2017-10-16 2311
2017-10-16 412
2017-10-17 1349
2017-10-17 1499
2017-10-17 1800
2017-10-17 2315
2017-10-17 2539
2017-10-17 412
2017-10-18 1499
2017-10-18 2315
2017-10-18 412
2017-10-19 2030
2017-10-19 2031
2017-10-19 2541
2017-10-20 1325
2017-10-20 1800
2017-10-20 2032
2017-10-20 425
2017-10-20 427
2017-10-21 2032
2017-10-23 1800
2017-10-23 427
2017-10-24 2315
2017-10-25 2032
2017-10-25 2541
2017-10-26 2315
2017-10-26 2543
2017-10-26 920
2017-10-26 927
2017-10-27 1499
2017-10-27 1800
2017-10-27 2317
2017-10-28 427
2017-10-29 427
2017-10-31 427
2017-10-31 929
2017-11-01 1800
2017-11-02 1499
2017-11-03 428
2017-11-06 429
2017-11-07 1499
2017-11-07 429
2017-11-07 432
2017-11-07 433
2017-11-08 2032
2017-11-08 2320
2017-11-08 2545
2017-11-08 433
2017-11-10 2320
2017-11-11 2545
2017-11-11 933
2017-11-13 2032
2017-11-13 2545
2017-11-13 433
2017-11-13 650
2017-11-13 651
2017-11-14 1504
2017-11-14 2032
2017-11-14 433
2017-11-14 436
2017-11-14 952
2017-11-16 2320
2017-11-17 1508
2017-11-20 1800
2017-11-20 2032
2017-11-20 2320
2017-11-20 959
2017-11-20 961
2017-11-21 673
2017-11-21 674
2017-11-22 2545
2017-11-23 436
2017-11-27 1508
2017-11-27 439
2017-11-28 1800
2017-11-29 1508
2017-11-29 2320
2017-12-01 2320
2017-12-04 1508
2017-12-04 2032
2017-12-04 439
2017-12-07 673
2017-12-07 674
2017-12-08 1508
2017-12-08 2545
2017-12-08 446
2017-12-11 2545
2017-12-11 674
2017-12-12 446
2017-12-13 1349
2017-12-13 1800
2017-12-13 2320
2017-12-13 447
2017-12-13 674
2017-12-14 1508
2017-12-14 2545
2017-12-14 674
2017-12-18 447
2017-12-19 447
2017-12-19 449
2017-12-20 1801
2017-12-20 1802
2017-12-20 2319
2017-12-20 2320
2017-12-20 678
2017-12-27 1349
2017-12-27 1803
2017-12-27 483
2017-12-28 1363
2017-12-28 1806
2017-12-29 1815
2017-12-31 1815
2017-12-31 2320
2018-01-01 2320
2018-01-04 483
2018-01-04 680
2018-01-05 2032
2018-01-07 483
2018-01-08 2545
2018-01-08 483
2018-01-08 484
2018-01-08 681
2018-01-09 486
2018-01-10 486
2018-01-11 2320
2018-01-11 2322
2018-01-11 493
2018-01-11 681
2018-01-12 2324
2018-01-12 493
2018-01-16 493
2018-01-17 493
2018-01-17 495
2018-01-18 2324
2018-01-19 495
2018-01-19 496
2018-01-22 495
2018-01-22 686
2018-01-23 495
2018-01-23 947
2018-01-24 1815
2018-01-24 2324
2018-01-24 2545
2018-01-24 495
2018-01-24 498
2018-01-24 686
2018-01-24 696
2018-01-25 699
2018-01-29 498
2018-01-29 699
2018-01-30 498
2018-01-31 498
2018-02-02 1815
2018-02-02 2324
2018-02-02 2558
2018-02-02 2564
2018-02-02 487
2018-02-02 702
2018-02-03 487
2018-02-06 1815
2018-02-06 2032
2018-02-06 2564
2018-02-08 1508
2018-02-08 2032
2018-02-09 710
2018-02-09 718
2018-02-12 710
2018-02-12 716
2018-02-13 486
2018-02-13 950
2018-02-13 952
2018-02-15 716
2018-02-16 2565
2018-02-16 487
2018-02-16 719
2018-02-17 488
2018-02-20 2567
2018-02-20 489
2018-02-20 723
2018-02-20 732
2018-02-22 494
2018-02-23 496
2018-02-23 732
2018-02-26 1815
2018-02-26 2567
2018-02-26 496
2018-02-27 2568
2018-02-27 2569
2018-02-27 496
2018-02-27 733
2018-02-27 951
2018-02-27 952
2018-02-28 496
2018-02-28 736
2018-03-01 496
2018-03-01 735
2018-03-02 496
2018-03-05 499
2018-03-05 735
2018-03-06 2032
2018-03-06 500
2018-03-07 2032
2018-03-07 2569
2018-03-08 2569
2018-03-08 500
2018-03-09 1325
2018-03-09 1363
2018-03-09 1508
2018-03-09 1815
2018-03-09 2032
2018-03-09 2033
2018-03-09 502
2018-03-09 738
2018-03-10 2569
2018-03-12 1516
2018-03-12 2033
2018-03-13 2033
2018-03-13 518
2018-03-14 1325
2018-03-14 2030
2018-03-15 1365
2018-03-15 1816
2018-03-15 1821
2018-03-15 2030
2018-03-15 519
2018-03-15 987
2018-03-15 989
2018-03-15 990
2018-03-16 1516
2018-03-16 519
2018-03-17 1829
2018-03-19 1519
2018-03-19 2569
2018-03-19 521
2018-03-19 526
2018-03-20 526
2018-03-21 2324
2018-03-21 526
2018-03-21 528
2018-03-21 739
2018-03-22 1604
2018-03-22 1614
2018-03-22 1618
2018-03-23 2030
2018-03-23 528
2018-03-25 747
2018-03-26 2569
2018-03-27 1836
2018-03-27 2324
2018-03-27 2575
2018-03-28 1630
2018-03-28 2030
2018-03-28 2032
2018-03-28 530
2018-03-29 1639
2018-03-29 1836
2018-03-29 2032
2018-03-29 2322
2018-04-01 1365
2018-04-02 1836
2018-04-02 748
2018-04-03 990
2018-04-03 991
2018-04-03 996
2018-04-04 1836
2018-04-04 530
2018-04-04 537
2018-04-05 1652
2018-04-06 992
2018-04-06 994
2018-04-09 1365
2018-04-09 539
2018-04-09 758
2018-04-10 541
2018-04-10 758
2018-04-11 1661
2018-04-11 2077
2018-04-11 545
2018-04-11 549
2018-04-12 1836
2018-04-13 1838
2018-04-16 1001
2018-04-16 1519
2018-04-16 1839
2018-04-16 2575
2018-04-16 2576
2018-04-16 548
2018-04-16 549
2018-04-16 761
2018-04-17 1001
2018-04-17 2032
2018-04-17 2579
2018-04-17 564
2018-04-17 761
2018-04-18 1005
2018-04-18 1849
2018-04-19 1520
2018-04-19 1671
2018-04-19 564
2018-04-20 1674
2018-04-20 2582
2018-04-20 764
2018-04-23 1007
2018-04-23 2032
2018-04-23 2586
2018-04-23 564
2018-04-23 569
2018-04-23 573
2018-04-23 767
2018-04-24 1364
2018-04-24 1680
2018-04-24 1848
2018-04-24 2587
2018-04-24 573
2018-04-24 777
2018-04-25 585
2018-04-26 1011
2018-04-26 1680
2018-04-26 2325
2018-04-26 778
2018-04-27 587
2018-04-27 781
2018-04-28 1013
2018-04-28 589
2018-04-30 2587
2018-04-30 2589
2018-04-30 589
2018-04-30 593
2018-04-30 595
2018-05-01 599
2018-05-01 601
2018-05-02 1013
2018-05-02 1015
2018-05-02 607
2018-05-02 609
2018-05-03 2591
2018-05-03 610
2018-05-03 781
2018-05-04 613
2018-05-04 617
2018-05-05 1018
2018-05-05 2591
2018-05-05 622
2018-05-05 625
2018-05-07 1018
2018-05-07 1680
2018-05-07 2592
2018-05-07 2594
2018-05-07 625
2018-05-07 627
2018-05-07 630
2018-05-07 783
2018-05-08 1018
2018-05-08 1681
2018-05-08 630
2018-05-08 634
2018-05-08 637
2018-05-08 783
2018-05-09 1018
2018-05-09 1020
2018-05-09 786
2018-05-09 796
2018-05-10 1020
2018-05-10 1025
2018-05-10 1031
2018-05-10 2594
2018-05-10 637
2018-05-10 639
2018-05-10 640
2018-05-10 796
2018-05-11 1031
2018-05-11 1032
2018-05-11 1683
2018-05-11 2594
2018-05-11 643
2018-05-11 644
2018-05-11 645
2018-05-11 795
2018-05-11 796
2018-05-11 798
2018-05-12 1032
2018-05-12 1033
2018-05-12 1034
2018-05-12 2594
2018-05-12 2595
2018-05-12 795
2018-05-13 1034
2018-05-13 794
2018-05-13 795
2018-05-14 1034
2018-05-14 1049
2018-05-14 1050
2018-05-14 1052
2018-05-14 1054
2018-05-14 2595
2018-05-14 794
2018-05-15 1057
2018-05-15 1059
2018-05-15 794
2018-05-16 1059
2018-05-16 1693
2018-05-16 2595
2018-05-16 797
2018-05-17 1059
2018-05-17 1325
2018-05-17 1364
2018-05-17 1520
2018-05-17 1692
2018-05-17 1848
2018-05-17 2032
2018-05-17 2325
2018-05-17 2595
2018-05-17 797
2018-05-17 798
2018-05-17 801
2018-05-17 803
2018-05-18 1059
2018-05-18 1325
2018-05-18 2596
2018-05-18 802
2018-05-18 804
2018-05-18 805
2018-05-18 808
2018-05-18 811
2018-05-19 1060
2018-05-20 811
2018-05-20 813
2018-05-21 1060
2018-05-21 1690
2018-05-21 2032
2018-05-21 2596
2018-05-21 810
2018-05-21 811
2018-05-21 813
2018-05-22 811
2018-05-22 812
2018-05-22 813
2018-05-23 1060
2018-05-23 1690
2018-05-23 2032
2018-05-23 2596
2018-05-23 812
2018-05-23 814
2018-05-23 815
2018-05-24 1060
2018-05-24 1690
2018-05-24 816
2018-05-24 828
2018-05-24 830
2018-05-25 830
2018-05-26 834
2018-05-29 1692
2018-05-29 834
2018-05-29 835
2018-05-30 828
2018-05-30 829
2018-05-30 839
2018-05-30 841
2018-05-30 842
2018-05-30 849
2018-05-31 849
2018-05-31 850
2018-05-31 851
2018-06-01 1692
2018-06-01 2598
2018-06-03 1692
2018-06-03 2598
2018-06-04 1692
2018-06-04 852
2018-06-05 1692
2018-06-05 2598
2018-06-05 2602
2018-06-05 854
2018-06-06 1692
2018-06-06 2602
2018-06-06 856
2018-06-06 861
2018-06-07 1692
2018-06-07 1852
2018-06-07 1859
2018-06-07 1883
2018-06-07 1887
2018-06-07 1888
2018-06-07 1889
2018-06-07 1897
2018-06-07 861
2018-06-07 872
2018-06-08 1531
2018-06-08 1549
2018-06-08 1550
2018-06-08 1557
2018-06-08 1558
2018-06-08 1692
2018-06-09 1558
2018-06-09 1899
2018-06-10 1349
2018-06-10 1558
2018-06-10 1692
2018-06-10 1899
2018-06-11 1693
2018-06-11 1899
2018-06-11 2032
2018-06-11 872
2018-06-11 874
2018-06-12 1693
2018-06-12 1899
2018-06-13 1558
2018-06-13 1898
2018-06-13 2325
2018-06-13 907
2018-06-14 1557
2018-06-14 1693
2018-06-14 1898
2018-06-14 908
2018-06-15 1693
2018-06-15 908
2018-06-16 908
2018-06-17 913
2018-06-18 1557
2018-06-18 1693
2018-06-18 914
2018-06-18 915
2018-06-19 1557
2018-06-19 1693
2018-06-19 1898
2018-06-19 918
2018-06-20 1053
2018-06-20 918
2018-06-21 1053
2018-06-21 1565
2018-06-21 1693
2018-06-21 2032
2018-06-22 1693
2018-06-23 1693
2018-06-24 1693
2018-06-25 1053
2018-06-25 1565
2018-06-25 1693
2018-06-25 1898
2018-06-25 2032
2018-06-26 2032
2018-06-27 1898
2018-06-27 2325
2018-06-28 1569
2018-06-29 1349
2018-06-29 1898
2018-07-01 1569
2018-07-02 1062
2018-07-02 1349
2018-07-02 1898
2018-07-02 2032
2018-07-03 1068
2018-07-03 1570
2018-07-03 1693
2018-07-03 1898
2018-07-03 2325
2018-07-05 1068
2018-07-05 1898
2018-07-06 1570
2018-07-08 1570
2018-07-08 1575
2018-07-09 1079
2018-07-10 1081
2018-07-10 1693
2018-07-10 2602
2018-07-11 1086
2018-07-12 1088
2018-07-12 1575
2018-07-13 1092
2018-07-13 1578
2018-07-15 1575
2018-07-16 1092
2018-07-16 2077
2018-07-17 2032
2018-07-18 1693
2018-07-20 1093
2018-07-20 1689
2018-07-20 1693
2018-07-24 1097
2018-07-25 1097
2018-07-25 1575
2018-07-25 1899
2018-07-25 2602
2018-07-26 1099
2018-07-26 1101
2018-07-26 1349
2018-07-26 1900
2018-07-26 2325
2018-07-30 1103
2018-07-30 1105
2018-07-30 1349
2018-07-30 2077
2018-07-31 1105
2018-07-31 1900
2018-07-31 2325
2018-08-01 1105
2018-08-02 1108
2018-08-03 1118
2018-08-03 2032
2018-08-04 1118
2018-08-06 1118
2018-08-06 1120
2018-08-06 1122
2018-08-07 1122
2018-08-07 1123
2018-08-08 1123
2018-08-09 1125
2018-08-13 1125
2018-08-13 1126
2018-08-13 1131
2018-08-14 1137
2018-08-15 1900
2018-08-15 2325
2018-08-15 2604
2018-08-16 1137
2018-08-16 1142
2018-08-20 2327
2018-08-20 2604
2018-08-21 1146
2018-08-23 1151
2018-08-25 1151
2018-08-27 1151
2018-08-27 1153
2018-08-27 1154
2018-08-28 1157
2018-08-28 1163
2018-08-29 1163
2018-08-29 1164
2018-08-29 1575
2018-08-30 1164
2018-08-30 2597
2018-08-31 1164
2018-09-04 1164
2018-09-04 1168
2018-09-05 1168
2018-09-05 1174
2018-09-05 1176
2018-09-06 1176
2018-09-07 1176
2018-09-11 1176
2018-09-11 1179
2018-09-11 2597
2018-09-12 1179
2018-09-14 1179
2018-09-14 1181
2018-09-17 1181
2018-09-17 1187
2018-09-17 1191
2018-09-17 1196
2018-09-18 1196
2018-09-18 1197
2018-09-18 1575
2018-09-20 1198
2018-09-20 1200
2018-09-21 1200
2018-09-23 1200
2018-09-24 1200
2018-09-24 1206
2018-09-24 1209
2018-09-24 1211
2018-09-24 1900
2018-09-25 1204
2018-09-25 1211
2018-09-25 1212
2018-09-25 1215
2018-09-26 1215
2018-09-26 2032
2018-09-27 1217
2018-09-27 1221
2018-09-27 1576
2018-09-27 1689
2018-09-28 1224
2018-09-28 1225
2018-09-28 1227
2018-09-28 1228
2018-09-28 1229
2018-09-28 2597
2018-09-29 1229
2018-09-29 1230
2018-09-29 1231
2018-09-29 1576
2018-09-29 1900
2018-09-29 2597
2018-09-30 1231
2018-10-01 1232
2018-10-01 1233
2018-10-01 1234
2018-10-02 1234
2018-10-02 1239
2018-10-03 1239
2018-10-03 1241
2018-10-03 1242
2018-10-03 1243
2018-10-03 1312
2018-10-03 2032
2018-10-03 2599
2018-10-04 1243
2018-10-04 1312
2018-10-04 2035
2018-10-04 2036
2018-10-05 1312
2018-10-05 2035
2018-10-05 2599
2018-10-06 1312
2018-10-06 1316
2018-10-06 1690
2018-10-07 1337
2018-10-07 1560
2018-10-07 1690
2018-10-08 1337
2018-10-08 1339
2018-10-08 1341
2018-10-08 1342
2018-10-09 1565
2018-10-09 1576
2018-10-09 1585
2018-10-09 1691
2018-10-10 1589
2018-10-11 1589
2018-10-11 1591
2018-10-12 1598
2018-10-12 1599
2018-10-13 1601
2018-10-13 1677
2018-10-15 1677
2018-10-15 1680
2018-10-15 2035
2018-10-16 1680
2018-10-16 1887
2018-10-16 1892
2018-10-16 2018
2018-10-16 2035
2018-10-17 2018
2018-10-17 2019
2018-10-18 2018
2018-10-18 2020
2018-10-19 2020
2018-10-22 2014
2018-10-22 2018
2018-10-23 2015
2018-10-23 2016
2018-10-23 2599
2018-10-25 2016
2018-10-26 2018
2018-10-27 2018
2018-10-29 2018
2018-10-29 2327
2018-10-30 2018
2018-10-31 2018
2018-11-07 2018
2018-11-12 2020
2018-11-13 2020
2018-11-13 2025
2018-11-13 2599
2018-11-14 2025
2018-11-14 2029
2018-11-14 2030
2018-11-15 2031
2018-11-16 2034
2018-11-16 2040
2018-11-17 2040
2018-11-19 2040
2018-11-19 2041
2018-11-20 2041
2018-11-20 2043
2018-11-24 2599
2018-11-26 2043
2018-11-27 2047
2018-11-28 2048
2018-11-29 2048
2018-11-29 2050
2018-11-29 2055
2018-11-29 2060
2018-11-30 2060
2018-11-30 2062
2018-12-03 2062
2018-12-04 2062
2018-12-04 2064
2018-12-06 2064
2018-12-07 2071
2018-12-10 2071
2018-12-11 2075
2018-12-11 2079
2018-12-11 2601
2018-12-12 2079
2018-12-13 2090
2018-12-13 2601
2018-12-17 2090
2018-12-18 2090
